ip;network-operator;router vendor;model version;firmware version;successful protocols;Geo;AS-Number;BGP-Prefix;Org
89.185.25.144;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.145;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.146;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.147;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.148;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.149;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.150;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.71;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.72;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.73;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.74;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.75;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.76;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.77;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.78;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.79;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.80;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.81;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.82;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.83;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.84;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.85;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.86;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.87;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.88;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.89;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.185.25.90;;;;;ssh;HKG;202662.0;89.185.25.0/24;Hytron Network
89.186.72.165;;;;;http80;ITA;5602.0;89.186.64.0/19;AS-IRIDEOS-KP
89.200.216.2;;;;;http80,http8080,ssh;TUR;206119.0;89.200.216.0/24;VEGANET-TELEKOM
89.200.216.9;;;;;http80,https443;TUR;206119.0;89.200.216.0/24;VEGANET-TELEKOM
89.200.218.132;;Huawei;HG255s;;http80,https443;TUR;206119.0;89.200.218.0/24;VEGANET-TELEKOM
89.200.218.139;;Huawei;HG255s;;http80,https443;TUR;206119.0;89.200.218.0/24;VEGANET-TELEKOM
89.200.218.140;;;;;http80,https443;TUR;206119.0;89.200.218.0/24;VEGANET-TELEKOM
89.200.218.141;;Huawei;HG255s;;http80,http8080,https443;TUR;206119.0;89.200.218.0/24;VEGANET-TELEKOM
89.200.218.142;;Huawei;HG255s;;http80,https443;TUR;206119.0;89.200.218.0/24;VEGANET-TELEKOM
89.200.218.143;;Huawei;HG255s;;http80,https443;TUR;206119.0;89.200.218.0/24;VEGANET-TELEKOM
89.21.55.255;;;;;http80,https443,ssh;DEU;20886.0;89.21.32.0/19;DE-IORG-AS-1 Pennefeldsweg 12
89.216.34.135;;;;V54.3969;http80,https443;SRB;31042.0;89.216.0.0/17;SERBIA-BROADBAND-AS Serbia BroadBand-Srpske Kablovske mreze d.o.o.
89.23.33.202;;;;;http80,https443;RUS;43404.0;89.23.32.0/19;UCARU-AS
89.235.31.1;;Mikrotik;CCR1009-7G-1C;RouterOS;snmp;CZE;29208.0;89.235.0.0/18;QUANTCOM-AS Quantcom a.s.
89.255.45.13;;;;;http80;NLD;39647.0;89.255.0.0/18;REDHOSTING-AS
89.33.65.97;;;;;http80,https443;NLD;207375.0;89.33.65.0/24;FIBO
89.37.71.210;;;;;http80,https443;ITA;44092.0;89.37.70.0/23;HALSERVICE
89.37.71.237;;;;;http80,https443;ITA;44092.0;89.37.70.0/23;HALSERVICE
89.45.213.149;;;;;http80,ssh;ITA;198102.0;89.45.212.0/22;XSTREAM
89.47.176.249;;;;;http80,https443;NLD;207375.0;89.47.176.0/23;FIBO
89.47.180.57;;;;;http80;NLD;207375.0;89.47.180.0/23;FIBO
89.47.181.33;;;;;http80;NLD;207375.0;89.47.180.0/23;FIBO
89.96.221.106;;;;;ssh;ITA;12874.0;89.96.0.0/16;FASTWEB
90.150.151.78;;;;;http80,http8080,ssh;RUS;12389.0;90.150.144.0/20;ROSTELECOM-AS
90.161.223.138;;Mikrotik;RB3011UiAS;RouterOS;snmp;ESP;12479.0;90.161.216.0/21;UNI2-AS
90.161.223.139;;Mikrotik;RB750Gr3;RouterOS;snmp;ESP;12479.0;90.161.216.0/21;UNI2-AS
90.161.232.16;;;;;http80,ssh;ESP;12479.0;90.160.0.0/12;UNI2-AS
90.161.232.31;;;;;http80,ssh;ESP;12479.0;90.160.0.0/12;UNI2-AS
90.161.53.234;;Mikrotik;RB1100AHx2;RouterOS;snmp;ESP;12479.0;90.160.0.0/12;UNI2-AS
90.161.74.122;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp;ESP;12479.0;90.161.64.0/19;UNI2-AS
91.116.141.226;;;KONICA MINOLTA bizhub C3350i;;snmp;ESP;12334.0;91.116.128.0/18;Galicia - Spain
91.132.64.113;;;;v0.50.9;http80,https443;OMN;50010.0;91.132.64.0/24;NAWRAS-AS Sultanate of Oman
91.132.64.117;;Aruba;;;http80,https443;OMN;50010.0;91.132.64.0/24;NAWRAS-AS Sultanate of Oman
91.132.64.119;;;;;http80,https443;OMN;50010.0;91.132.64.0/24;NAWRAS-AS Sultanate of Oman
91.132.64.122;;;;;http80,https443;OMN;50010.0;91.132.64.0/24;NAWRAS-AS Sultanate of Oman
91.132.64.135;;;;;http80,https443;OMN;50010.0;91.132.64.0/24;NAWRAS-AS Sultanate of Oman
91.132.64.136;;;;leDe,v6.7.2;http80,https443;OMN;50010.0;91.132.64.0/24;NAWRAS-AS Sultanate of Oman
91.132.64.145;;;;;https443;OMN;50010.0;91.132.64.0/24;NAWRAS-AS Sultanate of Oman
91.132.64.146;;;;;https443;OMN;50010.0;91.132.64.0/24;NAWRAS-AS Sultanate of Oman
91.132.64.147;;;;;https443;OMN;50010.0;91.132.64.0/24;NAWRAS-AS Sultanate of Oman
91.132.64.154;;;;V148.9;http80,https443;OMN;50010.0;91.132.64.0/24;NAWRAS-AS Sultanate of Oman
91.132.64.169;;;;;https443;OMN;50010.0;91.132.64.0/24;NAWRAS-AS Sultanate of Oman
91.132.64.170;;;;;http80,https443;OMN;50010.0;91.132.64.0/24;NAWRAS-AS Sultanate of Oman
91.132.64.174;;;;;http80,https443;OMN;50010.0;91.132.64.0/24;NAWRAS-AS Sultanate of Oman
91.132.64.190;;;;;http80,https443;OMN;50010.0;91.132.64.0/24;NAWRAS-AS Sultanate of Oman
91.132.64.193;;;;;https443;OMN;50010.0;91.132.64.0/24;NAWRAS-AS Sultanate of Oman
91.132.64.81;;;;;http80,http8080,https443;OMN;50010.0;91.132.64.0/24;NAWRAS-AS Sultanate of Oman
91.132.66.108;;;;;http80,https443;OMN;209576.0;91.132.66.0/24;DATA2CLOUD
91.132.66.109;;;;;http80,https443;OMN;209576.0;91.132.66.0/24;DATA2CLOUD
91.132.66.128;;;;v1.0.811;https443;OMN;209576.0;91.132.66.0/24;DATA2CLOUD
91.132.66.129;;;;;http80,https443;OMN;209576.0;91.132.66.0/24;DATA2CLOUD
91.132.66.136;;;;;http80,https443;OMN;209576.0;91.132.66.0/24;DATA2CLOUD
91.132.66.137;;;;;http80,https443;OMN;209576.0;91.132.66.0/24;DATA2CLOUD
91.132.66.141;;;;;http80,https443;OMN;209576.0;91.132.66.0/24;DATA2CLOUD
91.132.66.142;;;;;http80;OMN;209576.0;91.132.66.0/24;DATA2CLOUD
91.132.66.144;;;;;http80,https443;OMN;209576.0;91.132.66.0/24;DATA2CLOUD
91.132.66.153;;;;;http80;OMN;209576.0;91.132.66.0/24;DATA2CLOUD
91.132.66.180;;;;;http80,https443;OMN;209576.0;91.132.66.0/24;DATA2CLOUD
91.132.66.22;;;;;http80,https443;OMN;209576.0;91.132.66.0/24;DATA2CLOUD
91.132.66.50;;;;;https443;OMN;209576.0;91.132.66.0/24;DATA2CLOUD
91.132.66.8;;;;V98.49;http80,https443;OMN;209576.0;91.132.66.0/24;DATA2CLOUD
91.132.66.86;;;;;https443;OMN;209576.0;91.132.66.0/24;DATA2CLOUD
91.132.66.91;;;;;http80,https443;OMN;209576.0;91.132.66.0/24;DATA2CLOUD
91.142.93.39;;Mikrotik;;RouterOS,v7.6;http80,ssh;RUS;41722.0;91.142.93.0/24;MIRAN-AS Miran DC
91.147.91.205;;;;;http80,http8080,https443;KAZ;200590.0;91.147.91.0/24;ASNLS
91.187.199.240;;;;;http80,https443;ITA;31115.0;91.187.199.0/24;INTRED-AS
91.187.199.247;;;;;http80,https443;ITA;31115.0;91.187.199.0/24;INTRED-AS
91.204.125.153;;Mikrotik;RB750Gr3;RouterOS;snmp;ESP;208909.0;91.204.124.0/22;AS-VERA
91.209.143.184;;;;;http8080,https443,ssh;ITA;212659.0;91.209.143.0/24;ARTEMISMEDIASRL
91.209.143.191;;;;;http80,ssh;ITA;212659.0;91.209.143.0/24;ARTEMISMEDIASRL
91.209.255.252;;;;;http80,https443;ROU;42934.0;91.209.255.0/24;DITL-S5-AS
91.209.255.255;;;;;http80,http8080,https443;ROU;42934.0;91.209.255.0/24;DITL-S5-AS
91.215.225.192;;Mikrotik;RB4011iGS+;RouterOS;snmp;RUS;49722.0;91.215.224.0/22;SP-LINE-AS
91.215.253.198;;Mikrotik;CCR1009-8G-1S;RouterOS;snmp;RUS;31376.0;91.215.252.0/23;SMART-AS
91.219.108.117;;;;;http80,https443;NLD;39647.0;91.219.108.0/22;REDHOSTING-AS
91.219.109.49;;;;;http80,https443;NLD;39647.0;91.219.108.0/22;REDHOSTING-AS
91.219.111.169;;;;;http80,https443;NLD;39647.0;91.219.108.0/22;REDHOSTING-AS
91.224.170.160;;Hikvision;;;http80;TUR;207620.0;91.224.170.0/24;KENTWIFI-FLIXNET
91.224.170.234;;;;;http80,https443;TUR;207620.0;91.224.170.0/24;KENTWIFI-FLIXNET
91.224.170.235;;;;;http80,http8080,https443;TUR;207620.0;91.224.170.0/24;KENTWIFI-FLIXNET
91.224.170.69;;;;;http80,https443;TUR;207620.0;91.224.170.0/24;KENTWIFI-FLIXNET
91.224.170.71;;;;;http80,https443,ssh;TUR;207620.0;91.224.170.0/24;KENTWIFI-FLIXNET
91.224.170.73;;;;;http80,http8080,https443,ssh;TUR;207620.0;91.224.170.0/24;KENTWIFI-FLIXNET
91.224.170.74;;;;;ssh;TUR;207620.0;91.224.170.0/24;KENTWIFI-FLIXNET
91.226.112.113;;;;;http80,https443,ssh;SVK;57248.0;91.226.112.0/23;WISPER-AS
91.226.112.121;;;;;http80;SVK;57248.0;91.226.112.0/23;WISPER-AS
91.226.112.122;;;;;http80,http8080;SVK;57248.0;91.226.112.0/23;WISPER-AS
91.226.112.64;;;;;ssh;SVK;57248.0;91.226.112.0/23;WISPER-AS
91.226.112.71;;;;;http80,https443,ssh;SVK;57248.0;91.226.112.0/23;WISPER-AS
91.226.112.80;;;;;ssh;SVK;57248.0;91.226.112.0/23;WISPER-AS
91.226.112.82;;Ubiquiti;Linux 2.6.32.68 #1 Tue Feb 1 18:26:25 EET 2022 mips;;http80,https443,snmp,ssh;SVK;57248.0;91.226.112.0/23;WISPER-AS
91.226.112.86;;;;;http80,http8080,ssh;SVK;57248.0;91.226.112.0/23;WISPER-AS
91.226.112.93;;;;;http80,https443;SVK;57248.0;91.226.112.0/23;WISPER-AS
91.227.12.10;;Mikrotik;CRS125-24G-1S-2HnD;RouterOS;snmp;RUS;38917.0;91.227.12.0/23;KOMTEL-AS
91.228.240.1;;Mikrotik;CCR1016-12G;RouterOS;snmp;ESP;56909.0;91.228.240.0/24;TDPRARLUTV
91.229.255.241;;Mikrotik;L009UiGS;RouterOS;snmp;CZE;57007.0;91.229.252.0/22;ASNITEX
91.231.20.206;;;;;http80,https443,ssh;POL;57890.0;91.231.20.0/23;POTEL-AS
91.232.140.220;;;;;http80;POL;198214.0;91.232.140.0/23;RUDNANET-AS
91.233.44.124;;;;;http80;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.44.144;;;;;http80,http8080;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.44.157;;;;;http80;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.44.19;;Mikrotik;RB750r2;RouterOS;snmp;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.44.23;;;;;http80;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.44.238;;;;;http80,https443;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.44.24;;;;;http80,http8080,https443;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.44.31;;;;;http80,https443;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.44.4;;Mikrotik;RB2011UiAS-2HnD;RouterOS,v6.45.7;http80,snmp,ssh;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.44.49;;;;;http80,http8080,https443;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.44.54;;;;;http80,http8080;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.44.59;;;;;http80,https443;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.44.62;;Hikvision;;;http80,http8080;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.44.63;;;;;http80,http8080,https443;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.44.74;;;;;http80,http8080,https443;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.44.77;;;;;http80,http8080;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.44.80;;Mikrotik;;RouterOS,v6.46.5;http80,ssh;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.44.9;;;;;http80;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.45.179;;;;;http80,ssh;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.45.197;;;"ng-tns-c269-0"">GIGA";;http80,http8080,https443;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.45.207;;;;;http80,http8080,https443;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.45.32;;Mikrotik;;RouterOS,v6.49.18;http80,ssh;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.45.8;;;;;http80,http8080,https443;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.46.22;;;;;http80,http8080;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.46.23;;;;;http80,https443,ssh;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.46.24;;;;;http8080,https443;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.46.28;;;;;http80,https443;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.46.3;;;;;http80,http8080;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.46.36;;;;;http80,http8080,https443,ssh;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.46.39;;;;;http80,https443;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.46.46;;;;;http80,http8080;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.46.58;;;;;http80,http8080,https443;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.46.6;;;;;http80,http8080,https443;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.46.61;;TP-Link;;;http80,https443;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.46.89;;;;;http80,http8080,https443,ssh;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.46.90;;;;;http80,http8080,https443;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.10;;Mikrotik;x86;RouterOS;snmp;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.129;;Mikrotik;x86;RouterOS;snmp;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.133;;;;;http80,ssh;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.134;;;;;http80,ssh;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.135;;;;;http80,https443,ssh;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.136;;;;;http80,https443,ssh;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.14;;Mikrotik;x86;RouterOS;snmp;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.147;;;;;http80,http8080,https443,ssh;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.161;;Mikrotik;x86;RouterOS;snmp;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.162;;;;;http80,ssh;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.164;;;;;http80,ssh;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.18;;Mikrotik;x86;RouterOS;snmp;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.2;;Mikrotik;x86;RouterOS;snmp;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.22;;Mikrotik;x86;RouterOS;snmp;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.254;;Mikrotik;x86;RouterOS;snmp;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.26;;Mikrotik;x86;RouterOS;snmp;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.30;;Mikrotik;x86;RouterOS;snmp;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.34;;Mikrotik;x86;RouterOS;snmp;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.38;;Mikrotik;x86;RouterOS;snmp;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.46;;Mikrotik;x86;RouterOS;snmp;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.49;;Mikrotik;x86;RouterOS;snmp;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.62;;Mikrotik;x86;RouterOS;snmp;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.67;;;;;http80,https443;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.233.47.70;;Mikrotik;x86;RouterOS;snmp;RUS;57583.0;91.233.44.0/22;ASVASHNET
91.240.69.254;;;;;ssh;BGR;49072.0;91.240.69.0/24;NOVATECH-
91.240.69.27;;;;;http80;BGR;49072.0;91.240.69.0/24;NOVATECH-
91.240.69.51;;TP-Link;;".REBOOTING}"",v2.0";http80,http8080,https443;BGR;49072.0;91.240.69.0/24;NOVATECH-
91.247.148.19;;;;;http8080,https443;RUS;57583.0;91.247.148.0/23;ASVASHNET
91.247.148.36;;Mikrotik;RB750r2;RouterOS;snmp;RUS;57583.0;91.247.148.0/23;ASVASHNET
91.247.150.12;;;;;http80,https443,ssh;RUS;57583.0;91.247.150.0/24;ASVASHNET
91.247.150.13;;;;;http80,http8080,https443,ssh;RUS;57583.0;91.247.150.0/24;ASVASHNET
91.247.150.152;;Asus;;ASUSWRT;http80;RUS;57583.0;91.247.150.0/24;ASVASHNET
91.247.150.20;;;;;http80,http8080,https443;RUS;57583.0;91.247.150.0/24;ASVASHNET
91.247.150.201;;;Linux 2.6.32.68 #1 Mon Mar 27 19:10:32 EEST 2017 mips;;snmp;RUS;57583.0;91.247.150.0/24;ASVASHNET
91.247.150.244;;;;;http80,http8080,https443;RUS;57583.0;91.247.150.0/24;ASVASHNET
91.247.150.25;;;;;http80,https443;RUS;57583.0;91.247.150.0/24;ASVASHNET
91.247.150.254;;Mikrotik;x86;RouterOS;snmp;RUS;57583.0;91.247.150.0/24;ASVASHNET
91.247.150.29;;;;;http80,https443;RUS;57583.0;91.247.150.0/24;ASVASHNET
91.247.150.54;;Ubiquiti;;v64.02;http80,https443;RUS;57583.0;91.247.150.0/24;ASVASHNET
91.247.151.10;;;;;http80,http8080;RUS;57583.0;91.247.151.0/24;ASVASHNET
91.247.151.117;;;;;http80,http8080,https443;RUS;57583.0;91.247.151.0/24;ASVASHNET
91.247.151.200;;;;;http80;RUS;57583.0;91.247.151.0/24;ASVASHNET
91.247.151.254;;Mikrotik;x86;RouterOS;snmp;RUS;57583.0;91.247.151.0/24;ASVASHNET
91.247.151.33;;;;;http80,https443;RUS;57583.0;91.247.151.0/24;ASVASHNET
91.247.151.35;;;;;http80,http8080;RUS;57583.0;91.247.151.0/24;ASVASHNET
91.247.151.60;;;;;http80;RUS;57583.0;91.247.151.0/24;ASVASHNET
91.247.151.89;;;;;http8080;RUS;57583.0;91.247.151.0/24;ASVASHNET
91.93.103.170;;;;;http80,http8080,https443;TUR;34984.0;91.93.102.0/23;TELLCOM-AS
91.93.163.186;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp;TUR;34984.0;91.93.160.0/21;TELLCOM-AS
91.93.164.12;;;;;https443,ssh;TUR;34984.0;91.93.160.0/21;TELLCOM-AS
92.101.120.233;;Mikrotik;RB750Gr3;RouterOS;snmp;RUS;12389.0;92.101.0.0/17;ROSTELECOM-AS
92.113.42.112;;Mikrotik;RB951G-2HnD;RouterOS;snmp;TUR;208594.0;92.113.42.0/24;NETBONE
92.113.42.114;;Mikrotik;RB951G-2HnD;RouterOS;snmp;TUR;208594.0;92.113.42.0/24;NETBONE
92.113.42.236;;Mikrotik;RB951G-2HnD;RouterOS;snmp;TUR;208594.0;92.113.42.0/24;NETBONE
92.113.42.46;;Mikrotik;RB951G-2HnD;RouterOS;snmp;TUR;208594.0;92.113.42.0/24;NETBONE
92.113.43.28;;Mikrotik;RB951Ui-2HnD;RouterOS;snmp;TUR;208594.0;92.113.43.0/24;NETBONE
92.113.43.31;;Mikrotik;RB951Ui-2HnD;RouterOS;snmp;TUR;208594.0;92.113.43.0/24;NETBONE
92.113.43.79;;Mikrotik;RB951G-2HnD;RouterOS;snmp;TUR;208594.0;92.113.43.0/24;NETBONE
92.113.43.81;;Mikrotik;RB951Ui-2HnD;RouterOS;snmp;TUR;208594.0;92.113.43.0/24;NETBONE
92.207.138.33;;;;;http80,ssh;GBR;31655.0;92.207.0.0/16;ASN-GAMMATELECOM
92.241.110.173;;;;;http80,https443;RUS;44265.0;92.241.96.0/19;SMOLTELECOM-NET
92.245.26.58;;;;ledE;http80,https443,ssh;SVK;209816.0;92.245.26.0/24;MSPROFI-AS
92.245.26.59;;;;ledE;http80,https443,ssh;SVK;209816.0;92.245.26.0/24;MSPROFI-AS
92.245.26.60;;;;ledE;http80,https443,ssh;SVK;209816.0;92.245.26.0/24;MSPROFI-AS
92.245.26.61;;;;;ssh;SVK;209816.0;92.245.26.0/24;MSPROFI-AS
92.245.26.64;;;;;http80,https443,ssh;SVK;209816.0;92.245.26.0/24;MSPROFI-AS
92.245.26.65;;;;ledE;http80,https443,ssh;SVK;209816.0;92.245.26.0/24;MSPROFI-AS
92.245.26.66;;;;;http80,https443,ssh;SVK;209816.0;92.245.26.0/24;MSPROFI-AS
92.245.26.67;;;;ledE;http80,https443,ssh;SVK;209816.0;92.245.26.0/24;MSPROFI-AS
92.245.26.68;;;;ledE;http80,https443,ssh;SVK;209816.0;92.245.26.0/24;MSPROFI-AS
92.245.26.69;;;;;http80,https443,ssh;SVK;209816.0;92.245.26.0/24;MSPROFI-AS
92.246.100.16;;;;;http80,https443;ITA;34758.0;92.246.96.0/21;AXERA-ASN34758 Axera S.P.A.
92.246.100.17;;;;;http80,https443;ITA;34758.0;92.246.96.0/21;AXERA-ASN34758 Axera S.P.A.
92.246.100.23;;;;;http80,https443;ITA;34758.0;92.246.96.0/21;AXERA-ASN34758 Axera S.P.A.
92.60.217.211;;;;;http8080,https443;DEU;12312.0;92.60.216.0/22;ECOTEL
92.60.219.120;;;;;http80;DEU;12312.0;92.60.216.0/22;ECOTEL
92.60.219.121;;;;;http80,https443;DEU;12312.0;92.60.216.0/22;ECOTEL
92.60.219.127;;;;;http80,https443;DEU;12312.0;92.60.216.0/22;ECOTEL
92.60.220.240;;;;;http80,https443;DEU;12312.0;92.60.220.0/22;ECOTEL
92.60.220.241;;;;;http80,https443;DEU;12312.0;92.60.220.0/22;ECOTEL
92.60.220.247;;;;;http80,https443;DEU;12312.0;92.60.220.0/22;ECOTEL
93.107.40.72;;;;;http80,https443,ssh;IRL;15502.0;93.107.0.0/16;VODAFONE-IRELAND-ASN
93.126.25.34;;Mikrotik;RB1100AHx2;RouterOS;snmp;IRN;44375.0;93.126.0.0/18;AISDP
93.185.0.130;;;;;http80,http8080,https443;CZE;56456.0;93.185.0.0/20;C2NET
93.185.0.203;;;;v7.02;http80,http8080,https443;CZE;56456.0;93.185.0.0/20;C2NET
93.185.0.214;;Synology;;;http80;CZE;56456.0;93.185.0.0/20;C2NET
93.185.0.226;;Hikvision;;;http80;CZE;56456.0;93.185.0.0/20;C2NET
93.185.0.243;;Synology;;;http80,https443;CZE;56456.0;93.185.0.0/20;C2NET
93.185.0.248;;Hikvision;;;http80,http8080;CZE;56456.0;93.185.0.0/20;C2NET
93.185.0.249;;;;ledE;http80,http8080;CZE;56456.0;93.185.0.0/20;C2NET
93.185.0.250;;Ubiquiti;;;http80,https443,ssh;CZE;56456.0;93.185.0.0/20;C2NET
93.185.0.8;;Mikrotik;RB750Gr3;RouterOS;snmp;CZE;56456.0;93.185.0.0/20;C2NET
93.185.1.147;;;;;http80,http8080;CZE;56456.0;93.185.0.0/20;C2NET
93.185.1.148;;Zyxel;USG20-VPN;;http80,snmp,ssh;CZE;56456.0;93.185.0.0/20;C2NET
93.185.1.182;;;;;http80;CZE;56456.0;93.185.0.0/20;C2NET
93.185.1.19;;TP-Link;;;http80,http8080,https443;CZE;56456.0;93.185.0.0/20;C2NET
93.185.1.21;;;;;http80;CZE;56456.0;93.185.0.0/20;C2NET
93.185.1.99;;Hikvision;;;http80;CZE;56456.0;93.185.0.0/20;C2NET
93.185.10.102;;;;;http80,http8080;CZE;56456.0;93.185.0.0/20;C2NET
93.185.10.82;;;;;http8080,https443;CZE;56456.0;93.185.0.0/20;C2NET
93.185.10.89;;TP-Link;No.;;http80,http8080,https443;CZE;56456.0;93.185.0.0/20;C2NET
93.185.11.112;;;;V1.352;http80,http8080,https443;CZE;56456.0;93.185.0.0/20;C2NET
93.185.11.166;;;;;http80,http8080,https443;CZE;56456.0;93.185.0.0/20;C2NET
93.185.11.172;;;;;http80,http8080,https443;CZE;56456.0;93.185.0.0/20;C2NET
93.185.11.246;;;;;http80,https443;CZE;56456.0;93.185.0.0/20;C2NET
93.185.11.44;;;;;http80,http8080,https443;CZE;56456.0;93.185.0.0/20;C2NET
93.185.11.62;;;;;http80;CZE;56456.0;93.185.0.0/20;C2NET
93.185.11.68;;Mikrotik;;RouterOS,v6.42.6;http80,ssh;CZE;56456.0;93.185.0.0/20;C2NET
93.185.11.70;;;;v1.0.277;http80,http8080,https443;CZE;56456.0;93.185.0.0/20;C2NET
93.185.11.87;;;;;http80,http8080,https443;CZE;56456.0;93.185.0.0/20;C2NET
93.185.11.91;;Mikrotik;;RouterOS,v6.42.6;http80,ssh;CZE;56456.0;93.185.0.0/20;C2NET
93.185.12.194;;;;;http80,https443,ssh;CZE;56456.0;93.185.0.0/20;C2NET
93.185.12.226;;;;;http80,https443,ssh;CZE;56456.0;93.185.0.0/20;C2NET
93.185.12.227;;;;OPNsense;http80,http8080;CZE;56456.0;93.185.0.0/20;C2NET
